partner_transaction_id,member_id,merchant,optimized_date,transaction_amount,member_home_state,category
10811765445816045979986297792,628820867496710927779170,sephora,2019-05-05,51.91,Virginia,Health & Beauty
21918292057436023709184912529,635958991165929815963174,wayfair,2016-03-12,100,Mississippi,Home
3285978156583155836985378412,635958991165929815963174,wayfair,2016-03-14,-100,Mississippi,Home
73430843005470642112151214239,635958991165929815963174,wayfair,2016-03-15,-100,Mississippi,Home
59084486916380677111649951079,635958991165929815963174,wayfair,2017-08-14,173.99,Mississippi,Home
71937285411053855098805643669,635958991165929815963174,wayfair,2021-06-17,363.79,Mississippi,Home
57551865441979088304053033575,635958991165929815963174,wayfair,2021-07-03,-341.06,Mississippi,Home
35320439226168535067307243184,635958991165929815963174,wayfair,2021-08-11,81.31,Mississippi,Home
72745064302876829199963544086,639313602260385116302593,caribou_coffee,2018-09-11,14.67,Colorado,Restaurants
16969298445938289356454448128,639313602260385116302593,caribou_coffee,2020-05-12,15.88,Colorado,Restaurants
25155101315964994649226975037,639313602260385116302593,caribou_coffee,2020-05-18,27.92,Colorado,Restaurants
11896544277661740265095805824,639313602260385116302593,caribou_coffee,2021-08-19,21.54,Colorado,Restaurants
45236352503119341298427838283,639313602260385116302593,sephora,2021-11-04,32.46,Colorado,Health & Beauty
10934450315190955148644874410,639313602260385116302593,caribou_coffee,2021-11-14,10.5,Colorado,Restaurants
64345758738314503759606273418,64093936781863673906900,lululemon,2017-05-29,47.08,Illinois,Apparel & Accessories
74318478758138145342238305317,64093936781863673906900,lululemon,2017-06-28,36.38,Illinois,Apparel & Accessories
871216407477660089393593532,64093936781863673906900,lululemon,2017-12-31,52.43,Illinois,Apparel & Accessories
33724345941147123423425542641,64093936781863673906900,lululemon,2019-10-29,105.11,Illinois,Apparel & Accessories
48216741953634126944950715639,64093936781863673906900,lululemon,2019-12-21,12.84,Illinois,Apparel & Accessories
17516101505667581588683317411,64093936781863673906900,lululemon,2019-12-24,12.84,Illinois,Apparel & Accessories
1401733775912002293698042859,64093936781863673906900,lululemon,2019-12-31,136.96,Illinois,Apparel & Accessories
53921026327278991601977793329,642993121091048809361523,caribou_coffee,2020-08-01,5.79,Minnesota,Restaurants
60080026439835620015571046869,642993121091048809361523,caribou_coffee,2020-08-03,11.79,Minnesota,Restaurants
33326513621584470806088894435,642993121091048809361523,caribou_coffee,2020-08-09,8.82,Minnesota,Restaurants
17651665298076079920298285394,642993121091048809361523,caribou_coffee,2020-09-27,3.31,Minnesota,Restaurants
31046381380783722323520064620,642993121091048809361523,nintendo,2020-09-27,20,Minnesota,Home Entertainment
52460109577820173181563938639,642993121091048809361523,nintendo,2020-09-27,10,Minnesota,Home Entertainment
75888026882139297177542532575,643122983329670165327113,sephora,2021-01-23,20.33,Indiana,Health & Beauty
31234519317918758019267133887,643496028995180613406418,sephora,2018-12-15,27.82,Indiana,Health & Beauty
37419986448984756314868983316,643496028995180613406418,sephora,2020-09-17,13.59,Indiana,Health & Beauty
55429735372256142659535901491,64445311339975695537927,sephora,2016-01-01,44.94,New York,Health & Beauty
40670936059782634261951409996,64445311339975695537927,sephora,2016-01-28,31.03,New York,Health & Beauty
76735834915108168491856588678,64445311339975695537927,sephora,2016-04-07,134.61,New York,Health & Beauty
43268173895896180286287241889,64445311339975695537927,sephora,2016-04-13,26.38,New York,Health & Beauty
12356342279030758850220290255,64445311339975695537927,sephora,2016-04-15,59.12,New York,Health & Beauty
50510821100301451738698283095,64445311339975695537927,sephora,2016-05-28,24.84,New York,Health & Beauty
1600700763547794420489886777,64445311339975695537927,sephora,2016-09-05,14.49,New York,Health & Beauty
7013000221621519000201239480,64445311339975695537927,sephora,2016-09-19,39.96,New York,Health & Beauty
21967933586216734391794613682,64445311339975695537927,sephora,2016-11-06,393.13,New York,Health & Beauty
61522701970587833965041734782,64445311339975695537927,sephora,2016-11-13,258.08,New York,Health & Beauty
66512592730769293270303669383,64445311339975695537927,sephora,2016-11-13,65.06,New York,Health & Beauty
20222436612886391425575305365,64445311339975695537927,sephora,2016-12-06,60.32,New York,Health & Beauty
30101137969946728313589036918,64445311339975695537927,sephora,2017-10-18,36.34,New York,Health & Beauty
64791522072236037927423416359,64445311339975695537927,sephora,2017-11-02,93.63,New York,Health & Beauty
68677289867980346655988439310,64445311339975695537927,sephora,2017-11-05,201.79,New York,Health & Beauty
33781905516243387375612680815,64445311339975695537927,sephora,2017-11-09,46.17,New York,Health & Beauty
35503870474390670565276832157,64445311339975695537927,sephora,2018-10-27,73.69,New York,Health & Beauty
51616384457161805973716303592,64445311339975695537927,sephora,2018-11-04,216.66,New York,Health & Beauty
10312210551983913672638145691,64445311339975695537927,sephora,2018-11-16,34.78,New York,Health & Beauty
55159905506915344553472500571,647425869226065704111550,stitch_fix,2018-07-21,20,Pennsylvania,Apparel & Accessories
55101666875329289660908798446,647425869226065704111550,stitch_fix,2018-07-26,28,Pennsylvania,Apparel & Accessories
50108054165646511564373402129,647778976907042872867158,airbnb,2016-04-01,1115,Connecticut,Travel & Transportation
58146076941216980263910638792,647778976907042872867158,airbnb,2016-04-17,111,Connecticut,Travel & Transportation
8391715341813075447761404640,647778976907042872867158,airbnb,2017-03-18,112,Connecticut,Travel & Transportation
64801238650456664526509584040,647778976907042872867158,airbnb,2017-03-19,248,Connecticut,Travel & Transportation
3008968289925778849903672345,647778976907042872867158,airbnb,2017-06-21,365,Connecticut,Travel & Transportation
47450495956235251872029673829,647778976907042872867158,airbnb,2017-06-28,90,Connecticut,Travel & Transportation
42075466731147309370370913408,647778976907042872867158,airbnb,2017-07-02,316,Connecticut,Travel & Transportation
75172925185245145722470414206,647778976907042872867158,airbnb,2017-07-12,158,Connecticut,Travel & Transportation
6446651883368585078344496828,647778976907042872867158,airbnb,2018-01-14,328.65,Connecticut,Travel & Transportation
68015720946839323826114939743,647778976907042872867158,airbnb,2018-05-08,328.9,Connecticut,Travel & Transportation
23974175655752126796151536988,647778976907042872867158,airbnb,2018-05-25,233.54,Connecticut,Travel & Transportation
41588822429280402008744283494,647778976907042872867158,airbnb,2018-05-27,186.98,Connecticut,Travel & Transportation
19114889662303545409794877486,647778976907042872867158,airbnb,2018-06-15,328.9,Connecticut,Travel & Transportation
30226309140839541927215789384,647778976907042872867158,airbnb,2018-06-22,233.54,Connecticut,Travel & Transportation
49407485467018801409686837491,647778976907042872867158,airbnb,2018-06-25,186.97,Connecticut,Travel & Transportation
14805477241783704582903174629,647778976907042872867158,airbnb,2018-06-29,315.03,Connecticut,Travel & Transportation
39401895281346868153765796173,647778976907042872867158,airbnb,2018-07-04,278.23,Connecticut,Travel & Transportation
65232563912526182917830151289,647778976907042872867158,airbnb,2018-08-31,146.86,Connecticut,Travel & Transportation
18410565727176327582948958383,647778976907042872867158,airbnb,2018-11-01,76.73,Connecticut,Travel & Transportation
24333047283780190557899819104,647778976907042872867158,airbnb,2018-11-07,203.59,Connecticut,Travel & Transportation
44988763332366861960530891994,647778976907042872867158,airbnb,2019-04-01,633.88,Connecticut,Travel & Transportation
27897287558560076075933734955,647778976907042872867158,airbnb,2019-06-03,151.14,Connecticut,Travel & Transportation
53109765259680346950851176210,647778976907042872867158,airbnb,2019-06-28,145.19,Connecticut,Travel & Transportation
7894751549656395576764284176,647778976907042872867158,airbnb,2019-10-02,173.3,Connecticut,Travel & Transportation
2929009679103534420155562006,647778976907042872867158,airbnb,2019-10-10,173.29,Connecticut,Travel & Transportation
76500691009253113007702813397,647778976907042872867158,airbnb,2021-06-27,215.22,Connecticut,Travel & Transportation
22318307308877212770059811375,647950025964078205921729,lululemon,2016-01-01,-138.24,Georgia,Apparel & Accessories
50415447534639317047815633540,647950025964078205921729,airbnb,2016-10-13,191,Georgia,Travel & Transportation
59795863058433227122386443645,647950025964078205921729,warby_parker,2016-12-13,95,Georgia,Health & Beauty
49862571381681298317005165794,647950025964078205921729,lululemon,2017-03-29,6.33,Georgia,Apparel & Accessories
51631306803483431824821364726,647950025964078205921729,airbnb,2017-05-10,279,Georgia,Travel & Transportation
9774865397169679171594203297,647950025964078205921729,airbnb,2017-09-11,67.85,Georgia,Travel & Transportation
14587178076460811501609013874,647950025964078205921729,airbnb,2017-09-16,3143.38,Georgia,Travel & Transportation
22322635648733745897294887862,647950025964078205921729,caribou_coffee,2017-09-19,1.95,Georgia,Restaurants
25428782572264875595480270511,647950025964078205921729,sephora,2017-12-11,40.29,Georgia,Health & Beauty
29321437155686664075515346883,647950025964078205921729,caribou_coffee,2018-01-05,5.97,Georgia,Restaurants
31557708776655194955749538555,647950025964078205921729,sephora,2018-01-21,51.73,Georgia,Health & Beauty
60023731529484923262862947997,647950025964078205921729,sephora,2018-02-05,77.86,Georgia,Health & Beauty
68389701451489616089486463965,647950025964078205921729,caribou_coffee,2018-02-27,2.38,Georgia,Restaurants
21622460409733736908703180834,647950025964078205921729,airbnb,2018-03-14,446.35,Georgia,Travel & Transportation
4083158571183965524565445152,647950025964078205921729,airbnb,2018-07-07,367.15,Georgia,Travel & Transportation
55241278341557294426623524601,647950025964078205921729,sephora,2018-07-30,25,Georgia,Health & Beauty
60678633605084498144016799434,647950025964078205921729,airbnb,2018-08-12,89.92,Georgia,Travel & Transportation
4511350039831386261520858925,647950025964078205921729,airbnb,2018-09-25,314.34,Georgia,Travel & Transportation
26673807377784604462521149439,647950025964078205921729,airbnb,2018-09-29,314.33,Georgia,Travel & Transportation
15793791550350739290739978475,647950025964078205921729,airbnb,2018-10-07,-8.48,Georgia,Travel & Transportation
32822477511761506299270908654,647950025964078205921729,airbnb,2018-10-07,-314.33,Georgia,Travel & Transportation
34105421941169566551902322368,647950025964078205921729,lululemon,2018-12-18,127.15,Georgia,Apparel & Accessories
3663232733213254747439337987,647950025964078205921729,lululemon,2018-12-27,-127.15,Georgia,Apparel & Accessories
69309492441613574508260932021,647950025964078205921729,sephora,2019-02-24,28.86,Georgia,Health & Beauty
49146852288238888146908477707,647950025964078205921729,airbnb,2019-02-25,243.87,Georgia,Travel & Transportation
15747389939014408745238752822,647950025964078205921729,airbnb,2019-03-10,29.35,Georgia,Travel & Transportation
77950186951197919044432372862,647950025964078205921729,airbnb,2019-05-06,228.43,Georgia,Travel & Transportation
32121454729930387367528730712,647950025964078205921729,sephora,2019-05-28,-31.25,Georgia,Health & Beauty
7216120935492613577391084055,647950025964078205921729,sephora,2019-05-28,92.67,Georgia,Health & Beauty
70970381166448904625731205992,647950025964078205921729,wayfair,2019-05-30,76.49,Georgia,Home
54627568003059133962276175013,647950025964078205921729,airbnb,2019-06-05,228.43,Georgia,Travel & Transportation
437127065276997090773233966,647950025964078205921729,airbnb,2019-07-20,521.6,Georgia,Travel & Transportation
65275574316534043968440900916,647950025964078205921729,sephora,2019-08-18,32.33,Georgia,Health & Beauty
31931369301020327601017743239,647950025964078205921729,airbnb,2019-09-08,373.76,Georgia,Travel & Transportation
10180534606040738603664354442,647950025964078205921729,airbnb,2019-09-28,118.23,Georgia,Travel & Transportation
27566733651776731743625222002,647950025964078205921729,airbnb,2019-09-29,-118.23,Georgia,Travel & Transportation
48149568512058189983580827076,647950025964078205921729,airbnb,2019-09-29,45.57,Georgia,Travel & Transportation
326829551425092466687823527,647950025964078205921729,airbnb,2019-10-31,45.57,Georgia,Travel & Transportation
77453368748454711538588369736,647950025964078205921729,lululemon,2019-11-17,106.72,Georgia,Apparel & Accessories
19532376645367931773693156500,647950025964078205921729,caribou_coffee,2019-11-20,2.6,Georgia,Restaurants
47333711166263514206464939139,647950025964078205921729,sephora,2020-01-27,64.48,Georgia,Health & Beauty
7187092534666158083238706034,647950025964078205921729,airbnb,2020-02-16,492.92,Georgia,Travel & Transportation
74713705403199718200711831324,647950025964078205921729,airbnb,2020-03-22,-492.92,Georgia,Travel & Transportation
383849392519538095555000596,652889315620164952852295,nintendo,2017-02-23,10.81,Texas,Home Entertainment
25704913883334016279337965696,652889315620164952852295,nintendo,2017-05-26,5.4,Texas,Home Entertainment
27381248021067721627413497419,652889315620164952852295,nintendo,2017-05-26,9.16,Texas,Home Entertainment
31480226038404990028385045937,652889315620164952852295,nintendo,2017-05-26,32.46,Texas,Home Entertainment
52313600352772339786351173203,652889315620164952852295,nintendo,2017-05-26,6.48,Texas,Home Entertainment
50915224191819305373403035554,652889315620164952852295,nintendo,2017-11-03,2.15,Texas,Home Entertainment
1802632025817357768386922778,652889315620164952852295,nintendo,2017-12-12,2.15,Texas,Home Entertainment
66690931966929287661157689385,652889315620164952852295,nintendo,2018-08-28,10.81,Texas,Home Entertainment
16209213450445257853894149436,652889315620164952852295,nintendo,2018-12-08,64.94,Texas,Home Entertainment
61485699206639694173473231131,652889315620164952852295,nintendo,2018-12-24,8.65,Texas,Home Entertainment
43555398546422069917391892865,652889315620164952852295,nintendo,2019-02-01,5.4,Texas,Home Entertainment
7639163574752315545570455331,652889315620164952852295,nintendo,2019-03-21,8.65,Texas,Home Entertainment
64291457247823413465313107906,652889315620164952852295,nintendo,2019-05-15,64.94,Texas,Home Entertainment
63791577516807735431046865561,652889315620164952852295,nintendo,2019-11-24,5.4,Texas,Home Entertainment
37443687130222408844234818690,652889315620164952852295,nintendo,2019-12-21,21.64,Texas,Home Entertainment
58725779291781917689869908219,652889315620164952852295,nintendo,2019-12-21,27.05,Texas,Home Entertainment
6634148644217949591792070465,652889315620164952852295,nintendo,2020-03-20,32.46,Texas,Home Entertainment
1981562903584306385868502110,652889315620164952852295,nintendo,2020-06-22,4.59,Texas,Home Entertainment
25410866144371390919195258949,652889315620164952852295,nintendo,2020-09-29,32.46,Texas,Home Entertainment
19037657427397363321308186308,652889315620164952852295,nintendo,2021-02-11,16.23,Texas,Home Entertainment
58849803947338147139940550467,652889315620164952852295,nintendo,2021-06-21,17.31,Texas,Home Entertainment
14113979948983524922304438756,652889315620164952852295,nintendo,2021-07-11,32.46,Texas,Home Entertainment
61292144413962144540531865152,652889315620164952852295,nintendo,2021-07-22,8.65,Texas,Home Entertainment
24618895747664571693842157307,652889315620164952852295,nintendo,2021-07-24,4.32,Texas,Home Entertainment
64613874290602319783217120743,652889315620164952852295,nintendo,2021-08-02,1.07,Texas,Home Entertainment
72775191315601378437727407894,652889315620164952852295,nintendo,2021-08-07,21.64,Texas,Home Entertainment
78518427569233423299928161344,652889315620164952852295,nintendo,2021-11-13,1.59,Texas,Home Entertainment
58119317720898088378372592307,652889315620164952852295,nintendo,2021-11-14,64.94,Texas,Home Entertainment
8975604410885937096280870649,655283523391970383389600,airbnb,2017-12-20,1845.8,Illinois,Travel & Transportation
65243316793326627573533003440,655283523391970383389600,lululemon,2017-12-24,59.13,Illinois,Apparel & Accessories
14342013889885822515881899720,655283523391970383389600,airbnb,2017-12-28,39.59,Illinois,Travel & Transportation
46880017486662914005667002335,655283523391970383389600,sephora,2017-12-29,139.43,Illinois,Health & Beauty
63164475753778522643763873937,655283523391970383389600,airbnb,2017-12-31,1855,Illinois,Travel & Transportation
21188351358867520269778278542,655283523391970383389600,airbnb,2018-01-08,76.85,Illinois,Travel & Transportation
70783181580522216391702894646,655283523391970383389600,airbnb,2018-01-08,76.99,Illinois,Travel & Transportation
19486580001392820668740070591,655283523391970383389600,lululemon,2018-04-15,355.01,Illinois,Apparel & Accessories
56426151186565344266953557981,655283523391970383389600,lululemon,2018-04-15,125.08,Illinois,Apparel & Accessories
47040931908971332726912018367,65535513711516546736255,sephora,2017-12-27,43.47,Kansas,Health & Beauty
70504329370414095505026038551,65535513711516546736255,sephora,2017-12-28,80.41,Kansas,Health & Beauty
33886612242033829937933071495,65535513711516546736255,sephora,2017-12-29,64.1,Kansas,Health & Beauty
66535922792112214492138471530,65535513711516546736255,sephora,2017-12-29,10.87,Kansas,Health & Beauty
40655443640557691519623195690,65535513711516546736255,sephora,2018-01-01,10.87,Kansas,Health & Beauty
20235857635793275445526205684,65535513711516546736255,sephora,2018-02-04,10.87,Kansas,Health & Beauty
14777918203739594479203570910,65535513711516546736255,sephora,2018-02-28,10,Kansas,Health & Beauty
23911760859915456075914133118,65535513711516546736255,sephora,2018-02-28,52.15,Kansas,Health & Beauty
47272361700294452618757340118,65535513711516546736255,sephora,2018-03-02,10.87,Kansas,Health & Beauty
5177440457257629047700169485,65535513711516546736255,sephora,2018-04-03,10.87,Kansas,Health & Beauty
14904502563080915787250560417,65535513711516546736255,sephora,2018-04-13,45.63,Kansas,Health & Beauty
57248758398205150095980681577,65535513711516546736255,sephora,2018-04-27,53.24,Kansas,Health & Beauty
24918848282940336794206035588,65535513711516546736255,sephora,2018-05-03,10.87,Kansas,Health & Beauty
35750905483149293556023215498,65535513711516546736255,sephora,2018-06-04,63.02,Kansas,Health & Beauty
5720738691403742616339518683,65535513711516546736255,sephora,2018-06-04,10.87,Kansas,Health & Beauty
61924292603833187090097016857,65535513711516546736255,sephora,2018-08-07,39.11,Kansas,Health & Beauty
734121495921228408384106792,65535513711516546736255,sephora,2018-09-25,74.97,Kansas,Health & Beauty
14593669378466328304225532405,65535513711516546736255,sephora,2018-10-23,38.03,Kansas,Health & Beauty
49329810454752188356780126075,65535513711516546736255,sephora,2019-02-28,15,Kansas,Health & Beauty
71942359354451952495732566535,65535513711516546736255,sephora,2019-07-06,71.71,Kansas,Health & Beauty
19005489644630975776211843064,65535513711516546736255,sephora,2019-08-21,183.78,Kansas,Health & Beauty
15894108873112038861345846038,65535513711516546736255,sephora,2019-09-24,54.32,Kansas,Health & Beauty
28795011685047692114175823799,65535513711516546736255,sephora,2019-11-08,168.09,Kansas,Health & Beauty
53237543769237616556012520434,65672506771122781727982,dish,2016-09-26,34.23,Georgia,Telecommunication
40132719809607287176577918117,65672506771122781727982,dish,2016-10-13,34.23,Georgia,Telecommunication
36038235213690288994909287749,65672506771122781727982,dish,2016-10-23,34.23,Georgia,Telecommunication
18177892513792164224835347844,657525352997296902727674,dish,2020-04-08,90.99,Indiana,Telecommunication
42912930338980165294989959947,657525352997296902727674,dish,2020-05-09,90.99,Indiana,Telecommunication
66831309102102257932653851332,657525352997296902727674,dish,2020-06-06,90.99,Indiana,Telecommunication
67665011852465967389237133125,657525352997296902727674,dish,2020-07-09,90.99,Indiana,Telecommunication
59265658152039470495978281390,657525352997296902727674,dish,2020-08-09,90.99,Indiana,Telecommunication
37684499863630672535679367993,657525352997296902727674,dish,2020-09-05,90.99,Indiana,Telecommunication
26525667480586392371958596050,657525352997296902727674,dish,2020-10-09,90.99,Indiana,Telecommunication
63506707449679654126609065786,657525352997296902727674,dish,2020-11-07,90.99,Indiana,Telecommunication
17204963360814606404205666330,657525352997296902727674,dish,2020-12-09,90.99,Indiana,Telecommunication
13994843802279224791188941236,657525352997296902727674,dish,2021-01-08,90.99,Indiana,Telecommunication
4216294331165917923667066034,657525352997296902727674,dish,2021-02-06,127.38,Indiana,Telecommunication
57096562681251377680960444619,657525352997296902727674,dish,2021-03-11,127.38,Indiana,Telecommunication
73948956705414326069028803709,657525352997296902727674,airbnb,2021-03-24,1939.1,Indiana,Travel & Transportation
12753730146078831305601349061,657525352997296902727674,dish,2021-04-08,127.38,Indiana,Telecommunication
64893293929821522757885922763,657525352997296902727674,airbnb,2021-04-24,1939.09,Indiana,Travel & Transportation
36472136667155231305243036222,657525352997296902727674,dish,2021-05-09,175.56,Indiana,Telecommunication
19790431346005399688473586622,658055342333172825253218,sephora,2017-10-27,117.18,North Carolina,Health & Beauty
9992521547777746446617504724,658055342333172825253218,wayfair,2019-04-15,148.34,North Carolina,Home
28651119532428162452391670550,658055342333172825253218,airbnb,2019-06-03,287.05,North Carolina,Travel & Transportation
10662448822641462544494669413,658055342333172825253218,sephora,2019-06-18,95.68,North Carolina,Health & Beauty
76116210712070902553433058524,658055342333172825253218,airbnb,2019-06-19,287.05,North Carolina,Travel & Transportation
55313277658708196554664786278,658055342333172825253218,airbnb,2019-06-26,-240.59,North Carolina,Travel & Transportation
25704390877119137996880665158,658055342333172825253218,airbnb,2019-06-29,-46.46,North Carolina,Travel & Transportation
54516390236262558923853931498,658055342333172825253218,airbnb,2019-06-29,-38.1,North Carolina,Travel & Transportation
22675017127529903294627856833,658055342333172825253218,sephora,2019-07-20,-30.1,North Carolina,Health & Beauty
78347914182589037149894112256,658055342333172825253218,wayfair,2019-11-13,40.54,North Carolina,Home
17413041703529402294753851698,658055342333172825253218,wayfair,2020-06-03,408.49,North Carolina,Home
14396040285560835185060710426,663103240064073674981368,sephora,2016-01-01,20.94,Hawaii,Health & Beauty
40948546924308415280842238593,663103240064073674981368,stitch_fix,2016-01-11,20,Hawaii,Apparel & Accessories
73177028807131886442139423877,663103240064073674981368,stitch_fix,2016-01-15,38,Hawaii,Apparel & Accessories
14588323131564928104668871929,663103240064073674981368,nintendo,2016-10-30,8.55,Hawaii,Home Entertainment
59379566103749421900414104233,663103240064073674981368,sephora,2016-10-31,128.79,Hawaii,Health & Beauty
48214621496771221942781561903,663103240064073674981368,nintendo,2016-12-11,0.5,Hawaii,Home Entertainment
19727136428952737564201209269,663103240064073674981368,nintendo,2016-12-12,1.99,Hawaii,Home Entertainment
14561273364732811487316443821,663103240064073674981368,nintendo,2016-12-24,3.99,Hawaii,Home Entertainment
21717767440842146062367586958,663103240064073674981368,nintendo,2016-12-31,8.55,Hawaii,Home Entertainment
19860785679126367646677666037,663103240064073674981368,sephora,2017-02-18,46.59,Hawaii,Health & Beauty
39435564446886920304141729329,663103240064073674981368,stitch_fix,2017-03-04,20,Hawaii,Apparel & Accessories
12849070601369653333783830948,663103240064073674981368,stitch_fix,2017-03-12,86.8,Hawaii,Apparel & Accessories
20217912519816768172018579614,663103240064073674981368,sephora,2017-07-01,28.12,Hawaii,Health & Beauty
58529860202844188832039584585,663103240064073674981368,sephora,2017-07-21,47.12,Hawaii,Health & Beauty
59217552810154458874992388288,663103240064073674981368,nintendo,2017-08-06,19.99,Hawaii,Home Entertainment
45257787964488338665798031915,663103240064073674981368,nintendo,2017-08-13,19.99,Hawaii,Home Entertainment
77900684631502091407132953179,663103240064073674981368,nintendo,2017-08-15,40.74,Hawaii,Home Entertainment
60386801995237022927989954759,663103240064073674981368,nintendo,2017-08-18,5.99,Hawaii,Home Entertainment
43730043543627182185907869370,663103240064073674981368,nintendo,2017-08-22,19.99,Hawaii,Home Entertainment
73404782024245443457450825676,663103240064073674981368,nintendo,2017-10-16,7.99,Hawaii,Home Entertainment
79195204211025704016889896126,663103240064073674981368,stitch_fix,2017-11-08,48,Hawaii,Apparel & Accessories
5847236376545673462442457913,663103240064073674981368,nintendo,2017-11-09,4.99,Hawaii,Home Entertainment
10577968296319902988803857379,663103240064073674981368,stitch_fix,2017-11-10,20,Hawaii,Apparel & Accessories
52839356497967851185416600820,663103240064073674981368,nintendo,2017-11-18,6.99,Hawaii,Home Entertainment
66238974654937414645235616323,663103240064073674981368,stitch_fix,2017-11-20,218.5,Hawaii,Apparel & Accessories
56269393361043183070086615343,663103240064073674981368,nintendo,2017-11-26,3.99,Hawaii,Home Entertainment
10467450779855259392117598429,663103240064073674981368,nintendo,2017-12-22,8.99,Hawaii,Home Entertainment
32771408693006732839494364486,663103240064073674981368,nintendo,2017-12-29,7.99,Hawaii,Home Entertainment
67234255137516997577488643743,663103240064073674981368,stitch_fix,2018-02-25,20,Hawaii,Apparel & Accessories
20711218829129946937894124605,663103240064073674981368,stitch_fix,2018-03-10,84,Hawaii,Apparel & Accessories
50179932627989963407126038891,663103240064073674981368,nintendo,2018-03-28,3.01,Hawaii,Home Entertainment
12975302751205111397101131051,663103240064073674981368,stitch_fix,2018-04-02,20,Hawaii,Apparel & Accessories
46138911475560782569976716497,663103240064073674981368,nintendo,2018-04-15,7.99,Hawaii,Home Entertainment
78138473929389944127679835265,663103240064073674981368,stitch_fix,2018-04-21,175.75,Hawaii,Apparel & Accessories
45606775157981581085049484744,663103240064073674981368,stitch_fix,2018-05-29,20,Hawaii,Apparel & Accessories
5477023071652488249456234963,663103240064073674981368,stitch_fix,2018-06-18,142.75,Hawaii,Apparel & Accessories
63122944656590861648568947587,663103240064073674981368,nintendo,2018-08-07,7.99,Hawaii,Home Entertainment
50608457857386210805825438585,663103240064073674981368,nintendo,2018-09-22,34.99,Hawaii,Home Entertainment
215630168454478982628412600,663103240064073674981368,stitch_fix,2018-12-29,172,Hawaii,Apparel & Accessories
11503601317769128525197822645,663103240064073674981368,stitch_fix,2019-01-05,20,Hawaii,Apparel & Accessories
37390054922227703800121510287,663103240064073674981368,airbnb,2019-01-12,195.01,Hawaii,Travel & Transportation
72312224498309051149321807921,663103240064073674981368,stitch_fix,2019-01-24,66,Hawaii,Apparel & Accessories
17382227412906377400275309868,663103240064073674981368,airbnb,2019-03-07,6.82,Hawaii,Travel & Transportation
36796997153823605415041842716,663103240064073674981368,stitch_fix,2019-03-15,20,Hawaii,Apparel & Accessories
18044988916578562889637548736,663103240064073674981368,stitch_fix,2019-04-05,176,Hawaii,Apparel & Accessories
30875804890700513229491041350,663103240064073674981368,airbnb,2019-04-16,201.83,Hawaii,Travel & Transportation
19066677800113929698320387379,663103240064073674981368,airbnb,2019-05-18,199.68,Hawaii,Travel & Transportation
25161664747511301253884953936,663103240064073674981368,stitch_fix,2019-06-12,20,Hawaii,Apparel & Accessories
75827327580425183773351457262,663103240064073674981368,airbnb,2019-06-14,709.23,Hawaii,Travel & Transportation
50979575654705031965684888397,663103240064073674981368,airbnb,2019-06-21,199.68,Hawaii,Travel & Transportation
69382827463442170684404702217,663103240064073674981368,stitch_fix,2019-06-23,137,Hawaii,Apparel & Accessories
51252541268444847641693678496,663103240064073674981368,airbnb,2019-06-25,-535.77,Hawaii,Travel & Transportation
78853012466406414645830451178,663103240064073674981368,sephora,2019-06-29,50,Hawaii,Health & Beauty
25464424947737303234402573493,663103240064073674981368,stitch_fix,2019-09-08,20,Hawaii,Apparel & Accessories
26212345019752511870471951241,663103240064073674981368,stitch_fix,2019-09-24,159,Hawaii,Apparel & Accessories
71901699899650284178780324092,663103240064073674981368,nintendo,2019-10-05,3.99,Hawaii,Home Entertainment
76419785851813603804369960832,663103240064073674981368,nintendo,2019-11-04,3.99,Hawaii,Home Entertainment
14426405300681623777506757283,663103240064073674981368,nintendo,2019-11-16,19.99,Hawaii,Home Entertainment
25186843631881680460028085909,663103240064073674981368,nintendo,2019-12-04,3.99,Hawaii,Home Entertainment
10424564952960372654394866502,663103240064073674981368,nintendo,2020-01-03,3.99,Hawaii,Home Entertainment
61936685003878090041711990648,663103240064073674981368,nintendo,2020-02-02,3.99,Hawaii,Home Entertainment
78108813310959796929329425709,663103240064073674981368,nintendo,2020-03-03,3.99,Hawaii,Home Entertainment
66564124684343625368442385384,663103240064073674981368,nintendo,2020-04-02,3.99,Hawaii,Home Entertainment
70509441556941444294350550835,663103240064073674981368,nintendo,2020-04-09,59.99,Hawaii,Home Entertainment
23327729724650965817462317688,663103240064073674981368,nintendo,2020-05-02,3.99,Hawaii,Home Entertainment
55458103567056346854909151616,663103240064073674981368,stitch_fix,2020-05-07,20,Hawaii,Apparel & Accessories
30961989499377615466186950761,663103240064073674981368,nintendo,2020-05-25,55.99,Hawaii,Home Entertainment
8311272452782882926691927553,663103240064073674981368,nintendo,2020-06-01,3.99,Hawaii,Home Entertainment
76244432370674358102125124204,663103240064073674981368,nintendo,2020-06-07,30.94,Hawaii,Home Entertainment
40292523168135008705380666501,663103240064073674981368,stitch_fix,2020-06-15,218.5,Hawaii,Apparel & Accessories
56939999658299149399764721725,663103240064073674981368,airbnb,2020-06-16,319.04,Hawaii,Travel & Transportation
74536049953230104064700853378,663103240064073674981368,airbnb,2020-06-23,-457.13,Hawaii,Travel & Transportation
767377478565331493325352985,663103240064073674981368,airbnb,2020-06-23,457.13,Hawaii,Travel & Transportation
62987922009372404796610440421,663103240064073674981368,stitch_fix,2020-06-29,20,Hawaii,Apparel & Accessories
